）	2.15430221968
肺	2.11554963069
干酪	3.33039347874
结核	2.04483616973
结核性	2.33916740305
纤维	2.68694080225
变性	2.46707061862
性肺炎	2.71760962202
气胸	2.95018223703
支气管	2.34362174447
扩张	2.58220545173
空洞	3.18426544306
浸润	3.28900079358
增殖	3.25121223269
培养	3.02936348308
病理	2.61439013511
经	3.21645012643
证实	3.28900079358
瘤经	4.33039347874
 	3.3761509693
肺门	3.48529543873
淋巴结	2.32179330698
细菌学	2.76219175467
气管	2.49788456603
胸内	3.18426544306
纵隔	2.66763564706
喉结	3.85327222402
核	3.28900079358
会厌	2.91542013077
声带	2.7989145617
胸膜炎	3.25121223269
脓胸	3.55224222836
胸腔	2.70714418834
积液	2.69692502316
渗出性	3.3761509693
胸膜	2.77409097797
原发性	2.47913513002
呼吸道	2.81187953886
复征	3.72833348741
、	1.81319758079
鼻窦炎	3.15430221968
鼻中隔	3.07512097364
鼻咽	2.86799548084
鼻	2.56696548518
扁桃体	2.70714418834
咽部	3.3761509693
组织学	2.89902971458
检查	2.35266987345
-	1.99193698514
细胞学	3.09994455736
未	2.60611760914
做	3.33039347874
肺不张	3.6314234744
内	2.14570204792
瘘	1.99393374489
胸壁	3.02936348308
脑脊髓	3.55224222836
膜炎	2.5108495432
脑膜	2.85327222402
神经系统	2.81187953886
肉芽肿	2.29696972325
脑炎	2.5174801221
脊髓	2.28900079358
脑积水	3.05163987779
骨结核	3.3761509693
关节	2.07271490387
下颌	3.05163987779
颈椎	2.73932887171
胸椎	2.77409097797
腰椎	2.6582956208
窦道	3.09994455736
脊柱	2.3761509693
后	1.60529895766
凸	3.33039347874
截瘫	3.18426544306
裂	2.96866564272
肋骨	3.05163987779
耻骨	3.18426544306
肱骨	2.76219175467
桡骨	2.81187953886
尺	3.12627349608
掌	3.42730349175
指	3.00817418401
股	2.81187953886
胫骨	2.85327222402
腓骨	2.89902971458
跟	3.3761509693
楔	4.33039347874
趾	2.72833348741
肩关节	2.91542013077
肘关节	2.89902971458
腕关节	2.95018223703
指关节	3.12627349608
髋关节	2.56696548518
骶	2.59799971892
髂	2.59799971892
滑膜炎	2.98797079792
膝关节	2.5174801221
踝关节	2.85327222402
跖	3.18426544306
风湿病	3.48529543873
滑膜	2.69692502316
肌腱	2.19367291158
泌尿	2.86799548084
生殖系统	3.48529543873
泌尿系统	3.33039347874
肾结核	4.02936348308
肾	2.25121223269
肾盂	2.85327222402
积水	3.18426544306
输尿管	2.36660565139
狭窄	1.89902971458
膀胱	2.2734886274
前列腺	2.81187953886
输精管	3.15430221968
子宫	2.01024719263
内膜	2.6582956208
子宫颈	3.6314234744
输卵管	2.5174801221
卵巢	2.43829887605
女性	2.46116175901
盆腔	2.3810034721
阴囊	2.7989145617
睾丸	2.58220545173
附睾	3.05163987779
阴茎	2.58220545173
周围	2.41657962636
头颈部	3.3761509693
淋巴结炎	2.86799548084
颊	3.05163987779
腮腺	2.91542013077
颈	2.5595414671
锁骨	2.81187953886
上	2.64019739871
腋下	3.48529543873
食管	2.2734886274
旁	3.12627349608
闭孔	3.6314234744
腹股沟	2.5595414671
淋巴管	2.8832354474
炎	1.95932561647
全身	3.09994455736
多发	3.18426544306
腹膜	2.50431867604
肠系膜	2.61439013511
的	1.98208861569
肝门	4.33039347874
阑尾	2.93245347007
肠结核	3.85327222402
结	3.55224222836
肛瘘	3.48529543873
肛周	3.25121223269
腹腔	2.55224222836
腹部	2.64915224136
腹膜炎	2.75060988212
窝	3.00817418401
皮下组织	3.00817418401
瘰疠	4.33039347874
腹壁	2.76219175467
结节性	2.66763564706
红斑	2.86799548084
播散	2.75060988212
性粟粒性	4.33039347874
狼疮	3.85327222402
寻常	3.48529543873
巴赞病	4.33039347874
视网膜	2.38591080659
脉络膜	2.83903178491
视神经	2.96866564272
葡萄膜	3.42730349175
角膜	2.31755625404
耳	2.69692502316
中耳炎	2.95018223703
肾上腺	2.53105292929
器官	2.40611419268
垂体	2.6582956208
舌	2.70714418834
咀嚼	4.02936348308
肌	2.44390275357
颌下腺	3.25121223269
甲状腺	2.41131538636
食管炎	3.42730349175
心包炎	3.00817418401
心包	3.00817418401
胸大肌	4.02936348308
乳腺	2.89902971458
胃	2.41657962636
脾	2.62282330264
胆管	2.6314234744
胆囊	2.60611760914
胰腺	2.70714418834
腹主	4.33039347874
动脉炎	3.00817418401
结缔组织	2.28507049995
单个	3.72833348741
粟粒性	3.55224222836
血行	3.72833348741
多	2.25121223269
亚急性	2.78632543439
浆膜	3.72833348741
全身性	2.73932887171
腺	3.6314234744
鼠疫	3.21645012643
蜂窝	2.68694080225
织	4.33039347874
皮下	3.25121223269
形式	2.85327222402
顿挫	4.33039347874
无症状	3.6314234744
轻型	2.54506364373
溃疡	2.34362174447
腺型	4.33039347874
土拉菌	3.55224222836
眼腺型	4.33039347874
肺土拉菌	4.33039347874
胃肠	3.00817418401
土啦菌	4.33039347874
炭疽	3.48529543873
马耳他	4.33039347874
布氏菌	3.55224222836
羊布	4.33039347874
氏杆菌	4.02936348308
流产	2.28900079358
牛布氏菌	4.33039347874
猪布氏菌	4.33039347874
犬布氏菌	4.33039347874
脊柱炎	3.25121223269
鼻疽	3.3761509693
暴发性	3.85327222402
类	2.42190845986
螺菌病	4.33039347874
链	3.85327222402
咬	3.6314234744
热	2.78632543439
丹毒	3.55224222836
丝菌	4.33039347874
黄疸	2.83903178491
钩	3.72833348741
端	3.42730349175
螺旋体	3.48529543873
巴斯德	4.02936348308
菌病	2.95018223703
猫	4.33039347874
抓病	4.33039347874
肠外	4.33039347874
动物	3.28900079358
源性	3.25121223269
人	3.33039347874
猪链球菌	4.33039347874
未定	2.07032209076
麻风	3.3761509693
样型	4.02936348308
偏	4.33039347874
界线	3.85327222402
中间	4.02936348308
偏瘤	4.33039347874
分枝杆菌	3.18426544306
非典型	3.28900079358
鸟	4.33039347874
胞	3.42730349175
复合	3.15430221968
伯鲁里	4.33039347874
海	4.33039347874
足	2.2929669808
性非	3.55224222836
利斯特	3.21645012643
单核细胞	3.02936348308
增多	2.47306098231
大脑	2.53105292929
心内膜炎	3.05163987779
眼腺	4.33039347874
破伤风	3.42730349175
产科	3.07512097364
咽	2.78632543439
白喉	3.12627349608
喉	2.56696548518
性喉	4.33039347874
气管炎	3.6314234744
结膜炎	2.7989145617
心肌炎	2.95018223703
性多	3.72833348741
神经炎	2.93245347007
百日咳	3.21645012643
博德	3.85327222402
特	3.00817418401
鲍特菌性	4.02936348308
属性	3.72833348741
猩红热	4.02936348308
球菌	3.00817418401
普通型	3.85327222402
流行性	2.71760962202
暴发型	4.33039347874
沃	4.33039347874
弗	4.02936348308
综合征	1.55224222836
球	3.18426544306
菌血症	3.21645012643
心脏病	2.75060988212
A	3.02936348308
族	3.18426544306
链球菌	2.82524350042
B	3.07512097364
D	3.28900079358
金黄色	3.6314234744
凝固	4.02936348308
酶	2.98797079792
阴性	3.25121223269
流感	3.55224222836
嗜血	3.55224222836
革兰	3.85327222402
病原体	3.25121223269
克雷伯	3.72833348741
粘球	4.33039347874
阴沟	3.85327222402
不	2.21312218308
动	3.55224222836
枯草杆菌	4.33039347874
酵母菌	4.33039347874
新型	4.02936348308
真菌	3.42730349175
阳性菌	4.33039347874
微	3.72833348741
毒血症	4.02936348308
放线菌	3.25121223269
腹	2.75060988212
面部	2.70714418834
病性	2.81187953886
涎腺	3.28900079358
阴道	2.26593548951
肺诺卡菌	4.33039347874
诺卡菌	3.85327222402
脑诺卡菌	4.33039347874
肾诺卡菌	4.33039347874
性诺卡菌	4.33039347874
巴尔通	3.72833348741
体病	3.42730349175
粘膜	2.83903178491
气性	4.33039347874
坏疽	2.82524350042
军团	4.02936348308
性休克	3.55224222836
巴西	4.02936348308
紫热	4.33039347874
硬结	3.55224222836
耐甲氧	3.85327222402
西林	3.72833348741
甲氧	4.33039347874
敏感	4.02936348308
肺炎球菌	3.72833348741
支原体	3.55224222836
属	3.85327222402
指明	4.33039347874
沙雷菌	4.33039347874
雷极	4.33039347874
普鲁菲	4.33039347874
登菌	4.33039347874
幽门	3.02936348308
螺旋杆菌	4.33039347874
嗜	3.07512097364
麦芽	4.02936348308
窄食	4.33039347874
单胞菌	3.55224222836
鲍曼	4.33039347874
不动	4.33039347874
铜绿	4.02936348308
假	2.91542013077
屎	4.33039347874
气	4.33039347874
有	2.43276638745
症状	2.69692502316
早期	2.96866564272
先天性	1.44221398482
梅毒	2.56696548518
潜伏性	3.42730349175
晚期	3.12627349608
眼病	3.72833348741
角膜炎	3.09994455736
神经	2.07271490387
幼年	2.54506364373
麻痹	2.52421350476
痴呆	2.89902971458
哈钦森牙	4.33039347874
初期	3.55224222836
生殖器	3.09994455736
下疳	4.02936348308
一期	4.33039347874
肛门	2.53800178924
唇	2.77409097797
二期	3.55224222836
外阴	2.50431867604
扁平	3.15430221968
湿疣	4.02936348308
视网膜炎	3.33039347874
心血管	3.12627349608
性主	4.33039347874
主动脉	2.53105292929
动脉瘤	2.41131538636
主动脉瓣	2.64019739871
关闭不全	2.73932887171
肺动脉	2.93245347007
反流	3.42730349175
痨	4.02936348308
阿	3.85327222402
罗氏	4.33039347874
瞳孔	3.18426544306
夏科	4.33039347874
关节病	2.64019739871
三期	3.72833348741
喉炎	3.25121223269
肝硬化	2.7989145617
下	2.1208784642
生殖道	2.77409097797
淋球菌	2.85327222402
膀胱炎	3.00817418401
尿道炎	3.33039347874
宫颈炎	3.72833348741
阴道炎	3.07512097364
伴	1.68203346776
尿道	2.37135208642
周	3.25121223269
前庭	3.00817418401
大腺	3.42730349175
盆腔炎	3.25121223269
性疾病	2.72833348741
前列腺炎	3.55224222836
睾丸炎	3.48529543873
附睾炎	3.48529543873
眼炎	3.48529543873
虹膜	2.62282330264
睫状体	2.85327222402
肌肉	2.30100970106
骨骼	3.07512097364
系统	2.491544388
滑囊	2.67718096497
骨髓炎	2.64019739871
腱鞘炎	3.42730349175
咽炎	3.09994455736
直肠	2.31755625404
衣原体	2.93245347007
淋巴	2.61439013511
生殖器官	2.5595414671
性传播	3.48529543873
软下疳	4.33039347874
溃疡性	2.86799548084
生殖	3.48529543873
系	3.48529543873
滴虫性	3.85327222402
疱疹病毒	2.89902971458
疱疹	3.00817418401
单纯	3.55224222836
性病	3.6314234744
疣	2.96866564272
尖锐湿疣	3.85327222402
主要	2.77409097797
雅司病	3.3761509693
初发	4.33039347874
损害	2.2929669808
多发性	2.19367291158
乳头	2.83903178491
湿性	4.33039347874
角化	2.78632543439
过度	2.56696548518
树胶	4.33039347874
样肿	4.33039347874
毁形	4.33039347874
性鼻	4.02936348308
骨	2.16902547651
表现	3.25121223269
品他	3.6314234744
中期	4.02936348308
混合性	2.8832354474
虱	4.02936348308
回归热	3.85327222402
蜱	3.55224222836
口炎	3.00817418401
樊尚	4.33039347874
莱姆病	4.33039347874
鹦鹉热	4.33039347874
沙眼	3.6314234744
活动期	4.33039347874
普氏	4.33039347874
立克次体	3.28900079358
斑疹伤寒	3.6314234744
再燃	4.33039347874
[	2.40611419268
布里	4.33039347874
尔病	3.85327222402
]	2.41131538636
地方性	3.72833348741
恙虫	4.33039347874
立氏	4.33039347874
斑疹	3.42730349175
康	4.33039347874
诺尔	4.33039347874
西伯利亚	4.33039347874
澳洲	4.33039347874
Q	4.02936348308
战壕	4.33039347874
螨	3.72833348741
痘	4.33039347874
附	4.33039347874
红细胞	2.66763564706
脊髓灰质炎	3.18426544306
与	1.7061113829
接种	3.3761509693
有关	1.97821096063
(	2.32607210496
外地	4.33039347874
)	2.32607210496
移入	4.33039347874
野病毒	4.02936348308
本土	4.33039347874
克罗伊	4.33039347874
茨	4.33039347874
费尔特	3.6314234744
雅各布	4.33039347874
硬化性	3.15430221968
全	2.96866564272
包涵	3.6314234744
体	2.78632543439
进行性	2.98797079792
多灶性	3.72833348741
白质	3.25121223269
脑病	2.7989145617
中枢神经	2.82524350042
病毒感染	2.91542013077
朊	4.33039347874
蛋白	3.02936348308
森林	3.85327222402
狂犬病	3.55224222836
城市	4.02936348308
日本	3.85327222402
乙型	2.93245347007
西方	4.33039347874
马	3.85327222402
东方	4.33039347874
圣路易斯	4.33039347874
澳大利亚	4.33039347874
加利福尼亚	4.33039347874
罗	4.02936348308
西欧	4.33039347874
蚊	3.72833348741
远东	4.33039347874
中部	4.33039347874
欧洲	4.33039347874
脊髓炎	3.05163987779
性脑	3.55224222836
节肢动物	3.3761509693
淋巴细胞	2.67718096497
脉络丛	3.85327222402
乙脑	4.33039347874
肠病毒	4.33039347874
疹	3.48529543873
眩晕	3.3761509693
登革热	4.33039347874
登革	4.33039347874
出血热	3.25121223269
奇昆古	4.33039347874
尼亚	4.33039347874
基孔	4.33039347874
肯雅热	4.33039347874
奥	4.33039347874
尼昂	4.33039347874
委内瑞拉	4.33039347874
马型	4.33039347874
西	4.02936348308
尼罗河	4.33039347874
裂谷	4.33039347874
发热	3.12627349608
奥罗普什	4.33039347874
白蛉	4.33039347874
科罗拉多	4.33039347874
虫媒病毒	4.33039347874
黄热病	3.72833348741
朱宁	4.33039347874
马丘波	4.33039347874
拉沙热	4.33039347874
沙粒	4.02936348308
克里米亚	4.33039347874
刚果	4.33039347874
鄂木斯克	4.33039347874
基萨	4.33039347874
那	3.85327222402
凯萨努	4.33039347874
马尔堡	4.33039347874
埃	3.72833348741
博拉	4.33039347874
伴有	3.48529543873
湿疹	3.12627349608
卡	3.25121223269
波西	3.33039347874
水疱	3.72833348741
样疹	4.02936348308
皮炎	2.72833348741
龈口炎	4.02936348308
扁桃体炎	3.48529543873
性咽	4.02936348308
颌下腺炎	3.6314234744
瘭	4.33039347874
疽	4.33039347874
肝炎	2.2929669808
水痘	3.48529543873
并发症	2.06557565573
带状疱疹	3.05163987779
根	3.07512097364
累及	2.66763564706
坐骨神经	3.48529543873
痛	2.77409097797
神经痛	3.28900079358
根炎	3.55224222836
性多颅	4.33039347874
亨特	4.02936348308
肋间	3.6314234744
三叉神经痛	3.72833348741
眼睑	2.53105292929
外耳	3.15430221968
天花	3.85327222402
2	2.55224222836
猴痘	4.33039347874
麻疹	3.25121223269
并发	2.31336013944
..	4.33039347874
并	3.18426544306
支气管炎	2.76219175467
风疹	3.42730349175
神经科	3.55224222836
扁平疣	4.33039347874
寻常疣	4.33039347874
指状	4.33039347874
正	4.33039347874
痘病毒	4.33039347874
传染性	3.25121223269
软疣	4.33039347874
猝发	4.33039347874
第六	4.02936348308
第五	3.85327222402
水泡	4.33039347874
伴有疹	4.33039347874
手足	3.33039347874
口病	4.33039347874
咽峡炎	3.72833348741
以	3.6314234744
为	2.54506364373
特征	4.02936348308
口蹄疫	4.33039347874
皮疹	3.6314234744
甲型	3.21645012643
伴肝	3.09994455736
昏迷	2.76219175467
重型	2.46116175901
不伴	2.7989145617
黄疸型	3.25121223269
淤胆型	3.72833348741
无	2.64915224136
乙型肝炎	3.28900079358
δ	3.3761509693
因子	3.18426544306
共同	3.55224222836
并伴	4.33039347874
丁型	3.6314234744
但	4.33039347874
但伴	4.33039347874
重症	2.76219175467
也	4.33039347874
输血	3.00817418401
携带者	3.33039347874
重复	3.25121223269
丙型	3.3761509693
戊型	3.42730349175
混合型	2.8832354474
重叠	3.3761509693
庚型	3.72833348741
活动	3.33039347874
相关性	2.8832354474
肾炎	2.36660565139
轻度	2.82524350042
中度	2.89902971458
重度	2.76219175467
丙型肝炎	3.85327222402
慢性病	4.02936348308
肾病	2.5108495432
人类	2.66763564706
免疫	2.19051439234
缺陷	2.25121223269
病伴	2.93245347007
结核菌	4.33039347874
HIV	3.55224222836
造成	3.09994455736
细菌	3.85327222402
巨细胞	3.00817418401
念珠菌	3.05163987779
真菌病	3.07512097364
卡氏	4.33039347874
囊虫	3.3761509693
传染病	2.8832354474
寄生虫病	3.12627349608
弓形虫	3.42730349175
肉瘤	2.75060988212
伯	3.85327222402
基特	3.85327222402
淋巴瘤	2.3481222457
霍奇金	2.8832354474
造血	3.05163987779
组织	2.46707061862
恶性肿瘤	1.38689896283
间质性	2.98797079792
消瘦	3.6314234744
分类	4.02936348308
于	2.18426544306
他	3.33039347874
处	3.48529543873
多种	3.12627349608
持续性	2.93245347007
血液学	3.72833348741
异常	1.83763308971
免疫学	3.3761509693
情况	2.6582956208
艾滋病	4.33039347874
胰腺炎	2.6582956208
腮腺炎	3.02936348308
γ	3.85327222402
症	1.97245863174
结膜	2.75060988212
肌痛	3.28900079358
胸肌	4.02936348308
罗斯	4.33039347874
河病	4.33039347874
心炎	4.33039347874
无菌	3.18426544306
反	3.85327222402
转录	4.33039347874
汗坦	4.33039347874
心	3.00817418401
HPS	4.02936348308
HCPS	4.02936348308
汉坦病毒	4.33039347874
柯萨奇	4.02936348308
艾柯	4.02936348308
冠状病毒	4.02936348308
细小	4.33039347874
多瘤	4.33039347874
空泡	4.02936348308
须癣	4.02936348308
头癣	4.02936348308
脓癣	4.33039347874
甲癣	4.33039347874
手癣	4.33039347874
脚癣	4.33039347874
体癣	4.33039347874
钱癣	4.33039347874
叠瓦癣	4.33039347874
股癣	4.33039347874
皮肤癣	3.85327222402
性皮	4.33039347874
黄癣	4.33039347874
花斑癣	4.02936348308
糠秕	4.33039347874
毛囊炎	3.6314234744
黑癣	4.33039347874
白癣	4.33039347874
黑色	4.02936348308
发	4.02936348308
结节病	3.3761509693
浅部	4.02936348308
阿萨	4.33039347874
希毛	4.33039347874
真菌性	3.05163987779
外耳道	2.91542013077
念珠菌性	3.12627349608
口腔	2.77409097797
口角炎	4.02936348308
【	4.02936348308
】	4.02936348308
指甲	3.48529543873
趾甲	3.6314234744
甲沟炎	4.02936348308
甲床	3.85327222402
尿道口	3.3761509693
龟头炎	3.85327222402
眼内炎	3.85327222402
食道	3.55224222836
胃肠道	3.3761509693
热带	3.42730349175
白色	3.85327222402
肺球	3.85327222402
性球	4.33039347874
浆菌病	3.48529543873
杜波	4.33039347874
依西	4.33039347874
变种	4.33039347874
肺芽	3.85327222402
生菌病	3.42730349175
芽	3.6314234744
生菌	4.33039347874
性皮炎	2.491544388
生菌性	4.33039347874
脓皮病	3.72833348741
性芽	4.02936348308
肺副球	4.33039347874
性副球	4.33039347874
副球	4.02936348308
丝菌病	3.6314234744
着色	3.55224222836
棕色	4.02936348308
囊肿	1.89902971458
暗丝孢	4.33039347874
霉病	3.48529543873
侵入	4.33039347874
性肺	3.85327222402
曲霉	3.33039347874
变态反应	3.55224222836
曲霉菌	4.33039347874
上颌	3.09994455736
窦	2.96866564272
曲菌	4.33039347874
肺隐	4.33039347874
骨隐	4.33039347874
性隐	4.33039347874
肺毛	4.33039347874
毛	3.55224222836
性毛	4.33039347874
霉菌病	4.33039347874
接合菌	4.02936348308
足菌肿	4.02936348308
瘢痕	2.5174801221
疙瘩	4.02936348308
阿利	4.33039347874
什利菌	4.33039347874
霉样	4.33039347874
地	3.25121223269
青霉	4.02936348308
马尔尼菲青	4.33039347874
霉菌	3.85327222402
机遇	4.33039347874
额窦炎	3.72833348741
筛窦炎	3.72833348741
蝶窦	3.3761509693
窦炎	3.48529543873
泌尿道	3.09994455736
恶性	2.39087422612
疟原虫	3.28900079358
疟疾	3.12627349608
严重	3.48529543873
或	1.80147677846
黑水	4.33039347874
间	2.95018223703
日	3.85327222402
破裂	2.0585518722
三日	3.85327222402
卵形	4.02936348308
猴	4.33039347874
寄生虫	3.3761509693
学	3.55224222836
内脏	3.55224222836
利什曼病	3.72833348741
冈比亚	4.33039347874
锥虫病	3.85327222402
津巴布韦	4.33039347874
非洲	4.33039347874
查	3.33039347874
加斯	3.42730349175
心脏	2.46116175901
消化系统	3.15430221968
弓形	3.48529543873
巴贝虫	4.33039347874
棘	4.33039347874
纳归虫	4.33039347874
埃及	4.33039347874
血吸虫	3.72833348741
血吸虫病	3.25121223269
曼森裂体	4.33039347874
吸虫	3.72833348741
尾蚴	4.33039347874
脑型	4.33039347874
睾	4.02936348308
吸虫病	3.42730349175
支睾	4.33039347874
华支	4.33039347874
支双腔	4.33039347874
片	4.02936348308
肝片	4.33039347874
殖吸虫	4.33039347874
肺吸虫	4.33039347874
姜片虫	4.33039347874
胆道	3.15430221968
细粒	3.48529543873
棘球	3.15430221968
蚴	2.98797079792
肝多	4.33039347874
房棘球	3.72833348741
脑棘球	4.33039347874
猪肉	4.33039347874
绦虫	3.3761509693
牛肉	4.33039347874
马尾	3.42730349175
癫痫	2.49788456603
囊尾蚴	3.85327222402
裂头	4.02936348308
膜	2.57451862307
壳	4.02936348308
复孔	4.33039347874
龙	4.02936348308
线虫病	3.25121223269
盘尾	4.33039347874
丝虫病	3.3761509693
班氏	4.33039347874
吴策	4.33039347874
线虫	3.72833348741
马来	4.33039347874
布鲁格	4.02936348308
丝虫	3.6314234744
帝汶	4.33039347874
罗阿	4.33039347874
曼森	4.33039347874
乳糜	3.3761509693
尿	3.00817418401
象皮	3.85327222402
旋毛虫	4.33039347874
十二指肠	2.50431867604
钩虫病	3.55224222836
美洲	4.33039347874
蛔虫病	3.55224222836
蛔虫	4.33039347874
肠穿孔	3.28900079358
蛔	4.33039347874
伴肝管	4.33039347874
类圆	3.85327222402
性类	3.72833348741
圆	3.42730349175
粪类	4.33039347874
鞭虫	4.33039347874
蛲虫	4.33039347874
异尖	4.33039347874
毛细	4.33039347874
毛圆	4.33039347874
血管	2.13726888039
蠕虫	3.42730349175
幼虫	4.33039347874
移行	3.85327222402
颚口	4.33039347874
广州	4.02936348308
嗜酸	3.25121223269
细胞	2.36660565139
比翼	4.33039347874
内部	3.00817418401
水蛭	4.02936348308
头虱	4.33039347874
虱病	3.55224222836
体虱	4.33039347874
阴虱	3.85327222402
疥疮	4.33039347874
蝇蛆	3.48529543873
伤口	2.83903178491
螨虫	4.33039347874
潜蚤病	4.33039347874
沙蚤	4.33039347874
侵染	3.48529543873
外部	3.33039347874
病虫	3.6314234744
颅内	2.70714418834
眼眶	2.98797079792
后遗症	2.32179330698
陈旧性	2.17505744128
肾自截	4.33039347874
骨关节	3.42730349175
结核病	3.48529543873
淋巴结核	4.02936348308
明确	3.48529543873
变形	2.62282330264
脆弱	4.02936348308
微小	4.33039347874
梭	4.33039347874
形芽胞	4.33039347874
难辨	4.33039347874
合胞	3.72833348741
呼肠	4.33039347874
孤	4.33039347874
乳头状	4.02936348308
外	2.18737867849
上唇	3.42730349175
口红	4.02936348308
区	2.86799548084
唇红缘	4.02936348308
下唇	3.42730349175
外唇	4.33039347874
内面	3.33039347874
面颊	3.72833348741
侧面	4.02936348308
系带	4.02936348308
面	3.02936348308
连合	4.33039347874
唇交	4.33039347874
搭	3.15430221968
跨越	2.68694080225
舌根	3.6314234744
背面	4.02936348308
舌缘	4.33039347874
舌尖	4.02936348308
腹面	4.33039347874
舌系带	4.02936348308
舌前	4.33039347874
三分之二	4.33039347874
舌交	4.33039347874
牙龈	3.12627349608
软组织	2.58220545173
颌	3.18426544306
口底	3.48529543873
前部	3.85327222402
侧部	4.33039347874
交	3.6314234744
硬腭	3.72833348741
软腭	3.21645012643
悬雍垂	3.72833348741
腭	2.85327222402
口腔粘膜	3.15430221968
口	2.62282330264
龈沟	3.85327222402
磨牙	3.85327222402
口交	4.33039347874
小涎腺	3.72833348741
舌下腺	3.6314234744
大涎腺交	4.33039347874
大涎腺	3.6314234744
柱	4.02936348308
交搭	2.86799548084
咽门	4.02936348308
谷	4.33039347874
前面	4.33039347874
边缘	3.42730349175
褶	3.72833348741
口咽	3.55224222836
侧壁	3.21645012643
后壁	4.02936348308
鳃裂	3.72833348741
上壁	4.33039347874
顶	3.55224222836
壁	2.96866564272
腺样体	3.6314234744
咽鼓管	3.28900079358
开口	4.02936348308
咽隐窝	4.33039347874
前壁	3.21645012643
底	3.72833348741
鼻后	3.72833348741
孔	3.42730349175
梨状	3.72833348741
环状软骨	3.85327222402
后部	3.72833348741
杓	3.72833348741
状	2.95018223703
褶咽	4.33039347874
下面	4.02936348308
下咽	3.6314234744
咽喉	3.25121223269
咽后	3.85327222402
瓦尔代	4.33039347874
尔	3.85327222402
环	3.72833348741
咽交	4.33039347874
颈部	2.35726562514
胸部	2.64915224136
三分之一	3.85327222402
中	2.1102853907
中上	4.33039347874
段	2.96866564272
中下	4.33039347874
贲门	3.07512097364
连接处	3.3761509693
胃底	3.42730349175
胃体	3.72833348741
胃窦	4.02936348308
前	2.40611419268
管	2.81187953886
胃小弯	4.02936348308
胃大弯	4.33039347874
胃交	4.33039347874
间质	3.00817418401
胃溃疡	3.25121223269
癌变	4.33039347874
残胃	4.02936348308
空肠	2.95018223703
回肠	3.02936348308
麦克尔	3.72833348741
憩室	2.64915224136
盲肠	3.09994455736
回盲部	3.25121223269
升结肠	3.55224222836
肝曲	4.02936348308
横结肠	3.55224222836
脾曲	4.02936348308
降	3.28900079358
乙状结肠	3.00817418401
腺瘤	3.33039347874
恶变	4.33039347874
壶	3.25121223269
肛管	3.15430221968
括约肌	3.33039347874
泄殖腔	4.02936348308
肛源区	4.33039347874
